date,reaction_count,top_react,comment_count,full_content,emojis,hashtags
2023-03-16 11:12:00,283,"Thích, Yêu thích và Thương thương",12,"“Làm việc với 3 người đã khó, nhưng với 300 người thì khó hơn rất nhiều lần”, chị Hà Thị Lam Diệu - Giám đốc Nhà máy bia HEINEKEN Quảng Nam chia sẻ. Công việc vận hành và quản lí một nhà máy bia không đơn giản. Người lãnh đạo sẽ phải đóng cùng lúc nhiều vai trò. Cùng lắng nghe những bí quyết lãnh đạo từ ba nữ Giám đốc nhà máy của chúng tôi nhé 💚✨ #HEINEKENVietnam",💚,['#HEINEKENVietnam']
2023-03-08 13:45:00,240,Thích và Yêu thích,5,"Bạn có biết, phụ nữ giữ vị trí lãnh đạo tại 3 trong số 6 nhà máy bia HEINEKEN Việt Nam? HEINEKEN vừa được ghi nhận trong Bảng Chỉ số Bình đẳng giới Bloomberg 2023 - chỉ số do Bloomberg xây dựng để đo lường mức độ bình đẳng giới trong các doanh nghiệp trên toàn thế giới. Tại HEINEKEN Việt Nam, phụ nữ đảm nhiệm 36% các vị trí lãnh đạo và 3 trong số 6 nhà máy của chúng tôi được điều hành bởi phụ nữ. Ngày Quốc tế Phụ nữ năm nay có chủ đề #EmbraceEquity - Nuôi dưỡng sự Công bằng, và đây cũng là một trong những cam kết trong chiến lược phát triển bền vững của HEINEKEN Việt Nam. Chúng tôi đang xây dựng môi trường làm việc, và rộng hơn nữa, một thế giới Hòa nhập, Công bằng và Bình đẳng. Hãy cùng chúng tôi chúc mừng ngày Quốc tế Phụ Nữ, và hành động vì một thế giới công bằng và tốt đẹp hơn 🍻 #HEINEKENVietNam #TogetHERness #IWD",🍻,"['#EmbraceEquity', '#HEINEKENVietNam', '#TogetHERness', '#IWD']"
2023-03-06 20:17:00,608,"Thích, Yêu thích và Thương thương",24,"Một ngày làm việc của nhân viên bộ phận Tiêu thụ tại HEINEKEN Việt Nam sẽ như thế nào? 🤔 Bộ phận tiêu thụ thường được xem là những ""đại sứ"" của nhãn hàng. Họ chính là những người luôn túc trực ở thị trường và góp phần xây dựng mối quan hệ bền vững giữa nhãn hàng với khách hàng, người tiêu dùng và các đối tác 🍻 Hãy cùng theo chân anh Nguyễn Thái Thiện - Đại diện Tiêu thụ và chị Trần Đoàn Thùy Linh - Quản lý tiếp thị thương mại ra thị thường để cùng khám phá xem một ngày làm việc của họ sẽ như thế nào nhé 💚 #HEINEKENVietnam #LifeatHEINEKENVietnam",🤔🍻💚,"['#HEINEKENVietnam', '#LifeatHEINEKENVietnam']"
2023-02-25 19:00:00,75,"Thích, Yêu thích và Thương thương",2,"TIẾP NỐI THÀNH CÔNG VỚI DANH HIỆU MARKETER OF THE YEAR TẠI MMA SMARTIES VIỆT NAM, HEINEKEN VIỆT NAM THẮNG LỚN TẠI MMA SMARTIES CHÂU Á THÁI BÌNH DƯƠNG 6 giải vàng ở các hạng mục và đặc biệt là giải thưởng The Best in Show đã được trao cho chiến dịch The eKoin của Heineken Silver tại MMA Smarties APAC 2022. Trước đó chiến dịch này cũng đã giành nhiều giải thưởng đáng chú ý tại MMA Smarties Việt Nam 2022. Nắm bắt xu hướng digital marketing sau bối cảnh đại dịch, Heineken Silver mang ""đấu trường eKoin"" đến thế hệ mới, và đã được đón nhận nhiệt tình. Thành công này là kết quả sáng tạo và nỗ lực của team HEINEKEN Việt Nam, các đối tác và người tiêu dùng. Vì thế, chúng tôi xin trân trọng gửi lời cảm ơn các bạn đã luôn đồng hành, yêu quý và ủng hộ chúng tôi 🍻💚 Hãy cùng điểm qua ""cơn mưa"" giải thưởng mà chiến dịch The eKoin của Heineken Silver đã đạt được tại MMA SMARTIES APAC 2022 nhé ☟",🍻💚,[]
2023-02-16 18:39:00,519,"Thích, Yêu thích và Thương thương",6,,,
2023-02-16 18:39:00,519,"Thích, Yêu thích và Thương thương",6,,,
2023-02-16 18:39:00,519,"Thích, Yêu thích và Thương thương",6,,,
2023-02-16 18:38:00,98,"Thích, Yêu thích và Thương thương",0,,,
2023-02-16 18:38:00,98,"Thích, Yêu thích và Thương thương",0,,,
2023-02-16 18:38:00,98,"Thích, Yêu thích và Thương thương",0,,,
2023-02-01 19:00:00,306,"Thích, Yêu thích và Wow",14,"🔔 HEINEKEN VIETNAM NEXT GEN 2023 CHÍNH THỨC MỞ ĐƠN 🔔 Chương trình Quản trị viên tập sự HEINEKEN Vietnam Next Gen đã trở lại và chính thức mở đơn đăng ký. Cùng khởi động sự nghiệp tại môi trường làm việc hàng đầu và trở thành những nhà lãnh đạo tài năng trong tương lai qua thử thách 03 dự án trong 12 tháng tại các phòng ban: 👐Brand Marketing
🤟Trade Marketing
🛒 Modern Off-Trade
👨‍👩‍👧‍👦 People
👷‍♀️ Supply Chain – CSLP (Customer Services, Logistics & Planning) Quy trình tuyển chọn:
✅ Mở đơn ứng tuyển: 01/02/2023 – 10/03/2023
✅ Kiểm tra năng lực trực tuyến: 03/2023
✅ Phỏng vấn sơ bộ: 04/2023
✅ Đánh giá toàn diện: 04/2023
✅ Bắt đầu làm việc: 05/2023 📌 Ứng tuyển ngay tại: https://heinekenvnnextgen.com/
#HEINEKENVIETNAMNEXTGEN2023 #ManagementTrainee #FastTrackCareer",🔔🔔👐🤟🛒👨👩👧👦👷📌,"['#HEINEKENVIETNAMNEXTGEN2023', '#ManagementTrainee', '#FastTrackCareer']"
2023-01-18 17:30:00,59,Thích và Yêu thích,0,"TẾT AN VUI CÙNG HEINEKEN VIỆT NAM 💚 Chung tay cùng Hội Chữ Thập Đỏ Việt Nam mang đến một cái Tết an lành, hạnh phúc cho người dân khó khăn tại địa phương, HEINEKEN Việt Nam đã trao những phần quà Tết cho gần 7.700 hộ dân tại 26 tỉnh thành trên cả nước. Tổng giá trị các phần quà là gần 7,6 tỷ đồng bao gồm cả đóng góp của các đối tác kinh doanh, các nhà phân phối của HEINEKEN Việt Nam. Thông qua chương trình ""Cùng Cộng Đồng Đón Tết An Vui"", chúng tôi đã tổ chức nhiều hoạt động ý nghĩa với hình thức mới và thiết thực như: Chợ Tết 0 đồng – nơi người dân có thể lựa chọn những sản phẩm gia dụng cho gia đình mình với mức giá 0 đồng, kiểm tra sức khỏe và phát thuốc miễn phí, cắt tóc và làm móng miễn phí giúp người dân đón Tết. Chương trình mong muốn góp phần mang lại sức khỏe và niềm vui cho những hoàn cảnh khó khăn trong dịp năm mới Quý Mão sắp tới. #HEINEKENVietNam #VìmộtViệtNamtốtđẹphơn #HEINEKENCares",💚,"['#HEINEKENVietNam', '#VìmộtViệtNamtốtđẹphơn', '#HEINEKENCares']"
2023-01-17 18:05:00,3730,"Thích, Yêu thích và Haha",19,"CÙNG NHÌN LẠI CHUỖI SỰ KIỆN COUTNDOWN 2023 CỦA HEINEKEN VIỆT NAM 🎉🥳 ✨ Loạt sự kiện countdown hoành tráng trên khắp Việt Nam từ các nhãn hiệu bia Heineken, Tiger Beer, Bia Larue. ✨Hơn 600.000 người tham dự trực tiếp các sự kiện. ✨Với sự tham dự của các nghệ sĩ quốc tế CL (2NE1), DJ Quintino, DJ HYO, DJ Bassjackers và các nghệ sĩ hàng đầu Việt Nam. Cảm ơn tất cả các bạn cùng chúng tôi tạo nên những khoảnh khắc đáng nhớ. Hãy cùng đón chào một năm Quý Mão thật hoàn hảo nhé 💚 #HEINEKENVietnam",🎉🥳💚,['#HEINEKENVietnam']
2023-01-16 17:13:00,53,Thích và Yêu thích,0,"LARUE ĐỒNG HÀNH CÙNG ĐÀ NẴNG & QUẢNG NAM TẠO NÊN TÁC PHẨM TÁI CHẾ LỚN NHẤT CHÂU Á Sau hai năm chịu ảnh hưởng của đại dịch, kinh tế của Đà Nẵng và Quảng Nam - hai địa phương sở hữu những điểm đến du lịch vốn là niềm tự hào của Việt Nam - đã bị tác động không nhỏ. Với mong muốn góp phần khôi phục du lịch, thúc đẩy kinh tế, thương hiệu Bia Larue đã kết hợp cùng người dân địa phương thu gom hơn 30,000 lon nhôm đã qua sử dụng và tạo nên tác phẩm nghệ thuật tái chế lớn nhất châu Á với tên gọi “Hừng Đông”. Không chỉ mang trong mình kỳ vọng về một tác phẩm nghệ thuật tầm cỡ sẽ trở thành điểm nhấn du lịch của thành phố mùa lễ hội, thông qua hoạt động thu gom lon nhôm đã qua sử dụng, thương hiệu Larue cũng mong muốn lan tỏa thông điệp về phát triển du lịch xanh và bền vững 💚 👉Cùng tìm hiểu thêm về hành trình của tác phẩm ""Hừng Đông"" tại: https://youtu.be/QTG0Vxo2Bpk #HEINEKENVietnam #VìmộtViệtNamtốtđẹphơn",💚👉,"['#HEINEKENVietnam', '#VìmộtViệtNamtốtđẹphơn']"
2023-01-13 17:19:00,221,"Thích, Yêu thích và Wow",4,"THƯỞNG THỨC CÓ TRÁCH NHIỆM, ĐÓN TẾT TRỌN NIỀM VUI 🍻🎇 Mùa lễ Tết là dịp để chúng ta gặp gỡ, ăn mừng và tận hưởng niềm vui kết nối với những người thân yêu và để có thể cùng nhau đón một mùa lễ vui và an toàn đừng quên ""tuyệt chiêu"" uống có trách nhiệm bạn nhé 🎉 Mời các cùng xem các cách uống chừng mực để chuẩn bị vui mừng Tết đến, đón tết an toàn và tận hưởng niềm vui trọn vẹn 👇 #HEINEKENVietnam #UongCoTrachNhiem",🍻🎇🎉👇,"['#HEINEKENVietnam', '#UongCoTrachNhiem']"
2022-12-29 21:36:00,1322,"Thích, Yêu thích và Haha",10,"Năm 2022 sắp khép lại với nhiều cột mốc đáng nhớ, đây là lúc nhìn lại hành trình tuyệt vời ""Vì một Việt Nam tốt đẹp hơn"" của HEINEKEN Việt Nam trong năm qua 💚 Hãy cùng chúng tôi điểm lại những khoảnh khắc rực rỡ nhất của năm 2022 và sẵn sàng chào đón năm 2023 bùng nổ hơn nhé 🥳 #HEINEKENEVietnam",💚🥳,['#HEINEKENEVietnam']
2022-12-22 19:58:00,663,"Thích, Yêu thích và Wow",31,"Mừng một năm 2022 nỗ lực hết mình và thành công rực rỡ, hơn 3.000 thành viên HEINEKEN Việt Nam đã cùng tụ hội tại 2 Sự kiện Tiệc Tất niên bên bờ biển Vũng Tàu và Đà Nẵng. Chúng tôi đã cùng nhau thưởng thức các màn trình diễn sôi động và những lon bia mát lạnh do chính tay Ban Giám đốc Công ty phục vụ từng nhân viên 🍻 Cùng nhìn lại những khoảnh khắc của niềm vui gắn kết với chúng tôi qua video dưới đây nhé 👇",🍻👇,[]
2022-12-13 17:00:00,57,Thích và Yêu thích,3,"Đây chỉ là phiên bản rút gọn, hãy nghe đầy đủ cuộc trò chuyện này tại:
► Youtube: https://youtu.be/2_APuy6UvUk
► Vietcetera Podcast: https://share.vietcetera.com/VI-S3E38 Sau 2 năm biến động toàn cầu với nhiều thách thức từ thị trường và thay đổi trong thói quen của người tiêu dùng, Heineken Vietnam vẫn giữ vững vị thế dẫn đầu; đồng thời cho ra mắt nhiều sản phẩm sáng tạo, đa dạng về phân khúc và ngành hàng. Thành công kể trên của HEINEKEN Việt Nam được thúc đẩy nhờ những chiến dịch Marketing hiệu quả và ấn tượng. Gần đây nhất, HEINEKEN Việt Nam còn thắng đậm tại đấu trường MMA Smarties Vietnam 2022 khi mang về giải thưởng danh giá “Marketer of the Year” năm thứ hai liên tiếp và được vinh danh ở nhiều hạng mục. Tại tập podcast Vietnam Innovators lần này, chúng ta sẽ cùng host Hảo Trần gặp gỡ với Anna Bizon - Giám đốc Marketing Cấp cao của HEINEKEN Việt Nam ngay tại văn phòng chính của công ty ở Thành phố Hồ Chí Minh. Anna đã có hơn 20 năm kinh nghiệm làm việc với Tập đoàn HEINEKEN, quản lý chiến lược Marketing cho nhiều sản phẩm và thị trường trên thế giới và hiện đang là Giám đốc Marketing Cấp cao tại HEINEKEN Việt Nam từ năm 2019. Cuộc trò chuyện xoay quanh những chiến lược giúp HEINEKEN Việt Nam gặt hái những thành tựu nổi bật trong hơn 30 năm hoạt động tại thị trường Việt Nam cũng như góc nhìn về người tiêu dùng và quan điểm phát triển con người của Anna. Theo dõi HEINEKEN Vietnam và Anna Bizon tại LinkedIn:
► https://www.linkedin.com/company/heinekenvietnam/
► https://www.linkedin.com/in/anna-bizon-7236a8a1/ #Vietcetera_Podcast #Vietnam_Innovators #Vietcetera #VI",,"['#Vietcetera_Podcast', '#Vietnam_Innovators', '#Vietcetera', '#VI']"
2022-12-13 17:00:00,57,Thích và Yêu thích,3,"Đây chỉ là phiên bản rút gọn, hãy nghe đầy đủ cuộc trò chuyện này tại:
► Youtube: https://youtu.be/2_APuy6UvUk
► Vietcetera Podcast: https://share.vietcetera.com/VI-S3E38 Sau 2 năm biến động toàn cầu với nhiều thách thức từ thị trường và thay đổi trong thói quen của người tiêu dùng, Heineken Vietnam vẫn giữ vững vị thế dẫn đầu; đồng thời cho ra mắt nhiều sản phẩm sáng tạo, đa dạng về phân khúc và ngành hàng. Thành công kể trên của HEINEKEN Việt Nam được thúc đẩy nhờ những chiến dịch Marketing hiệu quả và ấn tượng. Gần đây nhất, HEINEKEN Việt Nam còn thắng đậm tại đấu trường MMA Smarties Vietnam 2022 khi mang về giải thưởng danh giá “Marketer of the Year” năm thứ hai liên tiếp và được vinh danh ở nhiều hạng mục. Tại tập podcast Vietnam Innovators lần này, chúng ta sẽ cùng host Hảo Trần gặp gỡ với Anna Bizon - Giám đốc Marketing Cấp cao của HEINEKEN Việt Nam ngay tại văn phòng chính của công ty ở Thành phố Hồ Chí Minh. Anna đã có hơn 20 năm kinh nghiệm làm việc với Tập đoàn HEINEKEN, quản lý chiến lược Marketing cho nhiều sản phẩm và thị trường trên thế giới và hiện đang là Giám đốc Marketing Cấp cao tại HEINEKEN Việt Nam từ năm 2019. Cuộc trò chuyện xoay quanh những chiến lược giúp HEINEKEN Việt Nam gặt hái những thành tựu nổi bật trong hơn 30 năm hoạt động tại thị trường Việt Nam cũng như góc nhìn về người tiêu dùng và quan điểm phát triển con người của Anna. Theo dõi HEINEKEN Vietnam và Anna Bizon tại LinkedIn:
► https://www.linkedin.com/company/heinekenvietnam/
► https://www.linkedin.com/in/anna-bizon-7236a8a1/ #Vietcetera_Podcast #Vietnam_Innovators #Vietcetera #VI",,"['#Vietcetera_Podcast', '#Vietnam_Innovators', '#Vietcetera', '#VI']"
,0,,0,"Đây chỉ là phiên bản rút gọn, hãy nghe đầy đủ cuộc trò chuyện này tại:
► Youtube: https://youtu.be/2_APuy6UvUk
► Vietcetera Podcast: https://share.vietcetera.com/VI-S3E38 Sau 2 năm biến động toàn cầu với nhiều thách thức từ thị trường và thay đổi trong thói quen của người tiêu dùng, Heineken Vietnam vẫn giữ vững vị thế dẫn đầu; đồng thời cho ra mắt nhiều sản phẩm sáng tạo, đa dạng về phân khúc và ngành hàng. Thành công kể trên của HEINEKEN Việt Nam được thúc đẩy nhờ những chiến dịch Marketing hiệu quả và ấn tượng. Gần đây nhất, HEINEKEN Việt Nam còn thắng đậm tại đấu trường MMA Smarties Vietnam 2022 khi mang về giải thưởng danh giá “Marketer of the Year” năm thứ hai liên tiếp và được vinh danh ở nhiều hạng mục. Tại tập podcast Vietnam Innovators lần này, chúng ta sẽ cùng host Hảo Trần gặp gỡ với Anna Bizon - Giám đốc Marketing Cấp cao của HEINEKEN Việt Nam ngay tại văn phòng chính của công ty ở Thành phố Hồ Chí Minh. Anna đã có hơn 20 năm kinh nghiệm làm việc với Tập đoàn HEINEKEN, quản lý chiến lược Marketing cho nhiều sản phẩm và thị trường trên thế giới và hiện đang là Giám đốc Marketing Cấp cao tại HEINEKEN Việt Nam từ năm 2019. Cuộc trò chuyện xoay quanh những chiến lược giúp HEINEKEN Việt Nam gặt hái những thành tựu nổi bật trong hơn 30 năm hoạt động tại thị trường Việt Nam cũng như góc nhìn về người tiêu dùng và quan điểm phát triển con người của Anna. Theo dõi HEINEKEN Vietnam và Anna Bizon tại LinkedIn:
► https://www.linkedin.com/company/heinekenvietnam/
► https://www.linkedin.com/in/anna-bizon-7236a8a1/ #Vietcetera_Podcast #Vietnam_Innovators #Vietcetera #VI",,"['#Vietcetera_Podcast', '#Vietnam_Innovators', '#Vietcetera', '#VI']"
,0,,0,"Đây chỉ là phiên bản rút gọn, hãy nghe đầy đủ cuộc trò chuyện này tại:
► Youtube: https://youtu.be/2_APuy6UvUk
► Vietcetera Podcast: https://share.vietcetera.com/VI-S3E38 Sau 2 năm biến động toàn cầu với nhiều thách thức từ thị trường và thay đổi trong thói quen của người tiêu dùng, Heineken Vietnam vẫn giữ vững vị thế dẫn đầu; đồng thời cho ra mắt nhiều sản phẩm sáng tạo, đa dạng về phân khúc và ngành hàng. Thành công kể trên của HEINEKEN Việt Nam được thúc đẩy nhờ những chiến dịch Marketing hiệu quả và ấn tượng. Gần đây nhất, HEINEKEN Việt Nam còn thắng đậm tại đấu trường MMA Smarties Vietnam 2022 khi mang về giải thưởng danh giá “Marketer of the Year” năm thứ hai liên tiếp và được vinh danh ở nhiều hạng mục. Tại tập podcast Vietnam Innovators lần này, chúng ta sẽ cùng host Hảo Trần gặp gỡ với Anna Bizon - Giám đốc Marketing Cấp cao của HEINEKEN Việt Nam ngay tại văn phòng chính của công ty ở Thành phố Hồ Chí Minh. Anna đã có hơn 20 năm kinh nghiệm làm việc với Tập đoàn HEINEKEN, quản lý chiến lược Marketing cho nhiều sản phẩm và thị trường trên thế giới và hiện đang là Giám đốc Marketing Cấp cao tại HEINEKEN Việt Nam từ năm 2019. Cuộc trò chuyện xoay quanh những chiến lược giúp HEINEKEN Việt Nam gặt hái những thành tựu nổi bật trong hơn 30 năm hoạt động tại thị trường Việt Nam cũng như góc nhìn về người tiêu dùng và quan điểm phát triển con người của Anna. Theo dõi HEINEKEN Vietnam và Anna Bizon tại LinkedIn:
► https://www.linkedin.com/company/heinekenvietnam/
► https://www.linkedin.com/in/anna-bizon-7236a8a1/ #Vietcetera_Podcast #Vietnam_Innovators #Vietcetera #VI",,"['#Vietcetera_Podcast', '#Vietnam_Innovators', '#Vietcetera', '#VI']"
2022-12-12 11:39:00,155,Thích và Yêu thích,1,"HEINEKEN Việt Nam tiếp tục mở rộng nhà máy bia lớn nhất Đông Nam Á Chỉ ba tháng sau khi chính thức khánh thành Nhà máy bia Vũng Tàu – lớn nhất Đông Nam Á – HEINEKEN Việt Nam đã ký kết Biên bản Ghi nhớ với Ủy Ban Nhân Dân tỉnh Bà Rịa - Vũng Tàu tiếp tục đầu tư thêm 142 triệu USD để mở rộng nhà máy. Vào cuối tháng 11 vừa qua, chúng tôi vinh dự được Thủ tướng Phạm Minh Chính chứng kiến dấu mốc lịch sử này của HEINEKEN Việt Nam tại Hội nghị Xúc tiến đầu tư vào vùng Đông Nam Bộ. Phát biểu tại Lễ ký kết Biên bản Ghi nhớ, Alexander Koch, Tổng Giám đốc Điều hành HEINEKEN Việt Nam chia sẻ: “Chúng tôi đã có những mục tiêu tham vọng cho Nhà máy Bia Vũng Tàu từ những ngày đầu tiên. Khoản đầu tư bổ sung sẽ giúp HEINEKEN Việt Nam hiện thực hoá những tham vọng này – bao gồm vận hành nhà máy hoàn toàn bằng năng lượng tái tạo và nâng hiệu suất sử dụng nước của nhà máy lên hàng đầu thế giới. Đầu tư của HEINEKEN Việt Nam vào nhà máy Vũng Tàu không chỉ củng cố cam kết phát triển cùng Việt Nam nói chung, và cùng tỉnh Bà Rịa- Vũng Tàu nói riêng, mà còn là minh chứng cho nỗ lực của chính quyền địa phương trong việc quảng bá Bà Rịa - Vũng Tàu như một điểm đến hấp dẫn cho các doanh nghiệp FDI. Chúng tôi mong muốn được cùng tiếp tục hành trình phát triển này với các cơ quan liên quan, các đối tác và đồng nghiệp của mình tại Vũng Tàu”.
#HEINEKENVietnam",,['#HEINEKENVietnam']
2022-12-10 13:57:00,462,"Thích, Yêu thích và Haha",7,"Tuần trước, Heineken® Greener Bar đã xuất hiện tại Diễn đàn & Triển lãm Kinh tế xanh (GEFE) 2022 do EuroCham Vietnam tổ chức. Quầy bar ""xanh"" mang đến cho các doanh nghiệp cũng như tất cả khách tham quan tại đây trải nghiệm thưởng thức bia độc đáo và mới mẻ 💚 Không chỉ được thiết kế bằng các vật liệu có sẵn trong quá trình sản xuất bia hoặc vật liệu tái chế, Heineken® Greener Bar còn có khu vực thu thập lon bia sau khi uống, nơi khách tham quan cùng chung tay tái chế 100% lon bia sau sự kiện. Hãy cùng xem lại những khoảnh khắc nổi bật của Heineken® Greener Bar tại GEFE 2022 qua đoạn video bên dưới nhé! #HEINEKENVietnam #HeinekenGreenerBar",💚,"['#HEINEKENVietnam', '#HeinekenGreenerBar']"
2022-12-02 16:49:00,729,"Thích, Yêu thích và Thương thương",5,"MỘT NĂM RỰC RỠ CỦA HEINEKEN VIỆT NAM VỚI LOẠT GIẢI THƯỞNG PHÁT TRIỂN BỀN VỮNG 🎉 Năm 2022 sắp khép lại đánh dấu thêm một bước tiến nữa trong hành trình vì mục tiêu phát triển bền vững của HEINEKEN Việt Nam. Vừa qua, chúng tôi vinh dự được liên tục xướng tên tại các giải thưởng phát triển bền vững, bao gồm: 🌟Top 2 Doanh nghiệp Phát triển Bền vững nhất Việt Nam (lĩnh vực sản xuất) và Top 5 Doanh nghiệp thực hiện mô hình kinh tế tuần hoàn, ứng phó với biến đổi khí hậu do Liên đoàn Thương mại và Công nghiệp Việt Nam (VCCI) trao tặng 🌟Giải thưởng Xuất sắc tại ESG Impact Awards do Hiệp hội Doanh Nghiệp Hoa Kỳ tại Việt Nam (AmCham) trao tặng 🌟Danh hiệu Doanh nghiệp Vì Cộng đồng 2022 tại Lễ Vinh danh Saigon Times CSR, do Thời báo Kinh tế Sài Gòn trao tặng Năm nay cũng đánh dấu năm thứ 7 liên tiếp HEINEKEN Việt Nam góp mặt trong Top 3 Doanh Nghiệp Phát triển Bền vững nhất Việt Nam trong Chương trình xếp hạng cấp quốc gia của Liên đoàn Thương mại và Công nghiệp Việt Nam (VCCI). Đây là niềm vinh dự to lớn dành cho chúng tôi trên hành trình #PháttriểncùngViệtNam. Cảm ơn sự đồng hành của tất cả các thành viên của HEINEKEN Việt Nam, người tiêu dùng và các đối tác. Dù thách thức vẫn còn ở phía trước, chúng tôi sẽ tiếp tục chung tay hành động vì một Việt Nam tốt đẹp hơn 💚 #HEINEKENVietnam",🎉🌟🌟🌟💚,"['#PháttriểncùngViệtNam.', '#HEINEKENVietnam']"
2022-11-30 19:02:00,1352,"Thích, Yêu thích và Haha",13,"Xanh hơn mỗi ngày với Heineken® Greener Bar 💚 Được thiết kế và tạo nên từ các vật liệu tái sử dụng, tái chế hoặc có thể tiếp tục sử dụng sau sự kiện, Heineken® Greener Bar là giải pháp bền vững hơn, giảm thiểu tác động đến môi trường. Không những vậy, Heineken® Greener Bar còn mang lại những trải nghiệm độc đáo và truyền cảm hứng sống ""xanh"" cho người tiêu dùng 🍻 Cùng khám phá Heineken® Greener Bar ở video dưới đây và chờ đón các phiên bản Greener Bar tiếp theo nhé! #HeinekenVietnam #HeinekenGreenerBar",💚🍻,"['#HeinekenVietnam', '#HeinekenGreenerBar']"
2022-11-26 19:00:00,434,"Thích, Yêu thích và Haha",9,"Vì sao Việt Nam là thị trường quan trọng với HEINEKEN? Tuần qua, HEINEKEN Việt Nam đã tham dự chuỗi sự kiện Vietnam Innovators Summit tổ chức bởi Vietcetera và thảo luận về cơ hội phát triển đầy tiềm năng tại Việt Nam. Tại sự kiện, Tổng Giám đốc Điều hành HEINEKEN Việt Nam - ông Alexander Koch - đã chia sẻ về nhà máy bia HEINEKEN mới được khánh thành gần đây tại Vũng Tàu - một ví dụ điển hình về cam kết đầu tư, tăng trưởng hiệu quả, sáng tạo và bền vững cùng Việt Nam. Đây là nhà máy bia lớn nhất Đông Nam Á, có thể xuất xưởng tới 12 triệu lon bia một ngày để phục vụ thị trường nội địa và được xây dựng theo định hướng phát triển bền vững. Theo dõi đầy đủ cuộc trò chuyện của đại diện HEINEKEN Việt Nam tại: https://youtu.be/vlklCrDZWYQ #HEINEKENVietnam",,['#HEINEKENVietnam']
